DriverNumber,Driver,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,TrackStatus,IsPersonalBest,IsAccurate,RaceNumber,Year,EventName
63,RUS,24.0,96.736,30.867,42.107,23.762,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,25.0,96.928,30.941,42.199,23.788,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,26.0,96.801,30.867,42.161,23.773,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,27.0,96.815,30.93,42.115,23.77,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,28.0,96.911,30.98,42.149,23.782,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,29.0,97.066,30.993,42.224,23.849,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,30.0,97.186,31.03,42.221,23.935,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,33.0,95.838,30.638,41.572,23.628,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
63,RUS,34.0,95.241,30.286,41.651,23.304,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
63,RUS,35.0,95.772,30.587,41.817,23.368,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,36.0,95.434,30.608,41.494,23.332,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,37.0,95.481,30.566,41.586,23.329,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,38.0,95.479,30.6,41.469,23.41,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,39.0,95.204,30.547,41.329,23.328,HARD,8.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
63,RUS,40.0,95.065,30.39,41.347,23.328,HARD,9.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
63,RUS,41.0,95.093,30.541,41.25,23.302,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,42.0,95.136,30.57,41.196,23.37,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,43.0,95.193,30.626,41.237,23.33,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,44.0,95.162,30.573,41.252,23.337,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,45.0,95.276,30.599,41.328,23.349,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,46.0,96.657,30.649,42.244,23.764,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,47.0,95.805,30.525,41.724,23.556,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,48.0,96.059,30.794,41.795,23.47,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,49.0,95.954,30.723,41.727,23.504,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,50.0,96.181,30.691,41.93,23.56,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,51.0,95.852,30.639,41.734,23.479,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,52.0,96.186,30.678,41.927,23.581,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,53.0,95.979,30.752,41.74,23.487,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,54.0,96.013,30.744,41.687,23.582,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,55.0,96.151,30.818,41.709,23.624,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,56.0,96.35,30.808,41.885,23.657,HARD,25.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
63,RUS,57.0,96.44,30.765,42.018,23.657,HARD,26.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,2.0,98.01,31.353,42.618,24.039,SOFT,5.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,3.0,97.787,31.112,42.476,24.199,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,4.0,97.45,31.115,42.193,24.142,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,5.0,97.794,31.258,42.379,24.157,SOFT,8.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,6.0,97.896,31.027,42.622,24.247,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,7.0,97.86,31.074,42.514,24.272,SOFT,10.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,8.0,98.134,31.171,42.688,24.275,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,9.0,98.064,31.051,42.721,24.292,SOFT,12.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,10.0,97.936,31.019,42.563,24.354,SOFT,13.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
4,NOR,11.0,98.172,31.163,42.74,24.269,SOFT,14.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,12.0,98.082,31.232,42.561,24.289,SOFT,15.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,15.0,96.912,31.011,42.058,23.843,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,16.0,96.565,30.716,42.031,23.818,HARD,3.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,17.0,96.776,31.049,41.973,23.754,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,18.0,96.508,30.803,41.777,23.928,HARD,5.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,19.0,96.416,30.87,41.774,23.772,HARD,6.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,20.0,96.501,30.817,41.871,23.813,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,21.0,96.62,30.889,41.825,23.906,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,22.0,96.668,30.839,41.822,24.007,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,23.0,96.696,30.92,41.877,23.899,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,24.0,96.823,30.89,42.047,23.886,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,25.0,96.73,30.923,41.924,23.883,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,26.0,96.566,30.845,41.878,23.843,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,27.0,96.726,30.873,41.939,23.914,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,28.0,97.018,30.98,41.984,24.054,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,29.0,97.041,30.879,42.16,24.002,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,30.0,96.986,30.946,42.076,23.964,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,31.0,97.083,30.944,42.127,24.012,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,32.0,97.171,30.994,42.14,24.037,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,35.0,94.476,30.32,40.838,23.318,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
4,NOR,36.0,95.69,30.162,42.072,23.456,HARD,3.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,37.0,95.067,30.355,41.339,23.373,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,38.0,95.149,30.48,41.161,23.508,HARD,5.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,39.0,94.88,30.35,41.047,23.483,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,40.0,95.276,30.366,41.222,23.688,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,41.0,95.069,30.318,41.261,23.49,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,42.0,95.165,30.402,41.212,23.551,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,43.0,95.295,30.462,41.196,23.637,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,44.0,95.346,30.488,41.267,23.591,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,45.0,95.338,30.468,41.24,23.63,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,46.0,95.371,30.485,41.244,23.642,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,47.0,95.485,30.546,41.341,23.598,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,48.0,95.717,30.638,41.369,23.71,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,49.0,95.674,30.64,41.34,23.694,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,50.0,95.657,30.563,41.375,23.719,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,51.0,96.038,30.786,41.516,23.736,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,52.0,95.922,30.655,41.461,23.806,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,53.0,95.782,30.666,41.392,23.724,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,54.0,95.934,30.672,41.387,23.875,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,55.0,96.223,31.035,41.372,23.816,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,56.0,95.976,30.691,41.471,23.814,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
4,NOR,57.0,96.582,30.771,41.992,23.819,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,2.0,98.273,31.287,42.893,24.093,SOFT,5.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,3.0,98.303,31.062,43.099,24.142,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,4.0,98.287,30.983,43.146,24.158,SOFT,7.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,5.0,98.35,31.14,43.01,24.2,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,6.0,98.183,31.124,42.887,24.172,SOFT,9.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,7.0,97.839,30.829,42.823,24.187,SOFT,10.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,8.0,98.221,31.079,42.886,24.256,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,9.0,98.645,31.088,43.171,24.386,SOFT,12.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,10.0,98.037,30.931,42.821,24.285,SOFT,13.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
44,HAM,11.0,98.236,31.279,42.819,24.138,SOFT,14.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,14.0,97.178,31.073,42.404,23.701,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,15.0,97.264,31.095,42.315,23.854,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,16.0,97.091,31.165,42.207,23.719,HARD,4.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,17.0,97.111,30.738,42.64,23.733,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,18.0,96.85,30.825,42.221,23.804,HARD,6.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,19.0,96.694,30.848,42.131,23.715,HARD,7.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,20.0,96.264,30.768,41.794,23.702,HARD,8.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,21.0,96.51,30.757,42.003,23.75,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,22.0,96.633,30.733,42.141,23.759,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,23.0,96.717,30.884,42.063,23.77,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,24.0,96.666,30.826,42.1,23.74,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,25.0,96.919,31.037,42.09,23.792,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,26.0,96.714,30.847,42.095,23.772,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,27.0,97.201,30.891,42.39,23.92,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,28.0,96.692,30.907,41.948,23.837,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,29.0,96.786,30.897,42.023,23.866,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,30.0,97.244,30.945,42.37,23.929,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,31.0,96.975,30.837,42.175,23.963,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,32.0,97.325,31.076,42.235,24.014,HARD,20.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,35.0,95.489,30.776,41.304,23.409,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,36.0,95.279,30.303,41.653,23.323,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,37.0,95.597,30.384,41.575,23.638,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,38.0,94.966,30.06,41.423,23.483,HARD,5.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,39.0,94.722,30.17,41.159,23.393,HARD,6.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
44,HAM,40.0,95.041,30.443,41.198,23.4,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,41.0,94.94,30.463,41.116,23.361,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,42.0,94.996,30.426,41.13,23.44,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,43.0,94.935,30.437,41.134,23.364,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,44.0,95.169,30.494,41.229,23.446,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,45.0,95.184,30.483,41.299,23.402,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,46.0,95.285,30.569,41.258,23.458,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,47.0,95.226,30.514,41.311,23.401,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,48.0,96.165,30.691,41.926,23.548,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,49.0,95.914,30.616,41.819,23.479,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,50.0,95.612,30.655,41.454,23.503,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,51.0,95.532,30.597,41.403,23.532,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,52.0,95.479,30.578,41.382,23.519,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,53.0,95.55,30.643,41.252,23.655,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,54.0,95.974,30.792,41.706,23.476,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,55.0,95.633,30.602,41.487,23.544,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,56.0,95.706,30.597,41.564,23.545,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
44,HAM,57.0,96.138,30.687,41.847,23.604,HARD,24.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,2.0,98.382,31.429,42.789,24.164,SOFT,5.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,3.0,98.258,31.147,42.993,24.118,SOFT,6.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,4.0,97.897,31.113,42.572,24.212,SOFT,7.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,5.0,97.859,30.894,42.78,24.185,SOFT,8.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,6.0,97.955,31.412,42.35,24.193,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,7.0,97.984,31.164,42.581,24.239,SOFT,10.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,8.0,97.956,31.179,42.533,24.244,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,9.0,98.096,31.211,42.534,24.351,SOFT,12.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,10.0,98.073,31.294,42.462,24.317,SOFT,13.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
81,PIA,11.0,98.397,31.276,42.727,24.394,SOFT,14.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,14.0,96.796,30.92,42.057,23.819,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,15.0,96.823,31.008,41.928,23.887,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,16.0,96.427,30.706,41.849,23.872,HARD,4.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,17.0,96.872,30.863,42.13,23.879,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,18.0,97.095,30.958,42.15,23.987,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,19.0,96.577,30.84,41.863,23.874,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,20.0,96.644,30.982,41.794,23.868,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,21.0,96.733,30.904,41.943,23.886,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,22.0,96.555,30.87,41.812,23.873,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,23.0,96.68,30.953,41.883,23.844,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,24.0,96.884,31.104,41.813,23.967,HARD,12.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,25.0,97.008,31.017,42.028,23.963,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,26.0,96.882,30.94,42.004,23.938,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,27.0,96.905,31.034,41.892,23.979,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,28.0,96.905,31.028,41.888,23.989,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,29.0,97.179,31.07,42.068,24.041,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,30.0,97.177,31.02,42.067,24.09,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,31.0,97.57,30.979,42.516,24.075,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,32.0,97.163,30.956,42.2,24.007,HARD,20.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,33.0,97.088,31.023,42.039,24.026,HARD,21.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,36.0,95.153,30.577,41.125,23.451,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,37.0,94.774,30.469,40.772,23.533,HARD,3.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,38.0,95.298,30.613,41.055,23.63,HARD,4.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,39.0,94.983,30.196,41.091,23.696,HARD,5.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
81,PIA,40.0,95.005,30.329,41.07,23.606,HARD,6.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,41.0,95.109,30.504,41.055,23.55,HARD,7.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,42.0,95.341,30.605,41.21,23.526,HARD,8.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,43.0,95.258,30.52,41.188,23.55,HARD,9.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,44.0,95.238,30.489,41.161,23.588,HARD,10.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,45.0,95.306,30.589,41.14,23.577,HARD,11.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,46.0,95.296,30.594,41.178,23.524,HARD,12.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,47.0,95.376,30.504,41.194,23.678,HARD,13.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,48.0,95.702,30.651,41.365,23.686,HARD,14.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,49.0,95.653,30.619,41.313,23.721,HARD,15.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,50.0,95.984,30.79,41.405,23.789,HARD,16.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,51.0,95.8,30.74,41.312,23.748,HARD,17.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,52.0,96.024,30.765,41.526,23.733,HARD,18.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,53.0,95.739,30.77,41.299,23.67,HARD,19.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,54.0,96.107,30.976,41.431,23.7,HARD,20.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,55.0,95.973,30.879,41.373,23.721,HARD,21.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,56.0,96.1,30.82,41.515,23.765,HARD,22.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
81,PIA,57.0,95.92,30.738,41.401,23.781,HARD,23.0,3.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,2.0,98.02,31.203,42.896,23.921,SOFT,5.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,3.0,99.046,32.068,42.719,24.259,SOFT,6.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,4.0,97.776,30.951,42.58,24.245,SOFT,7.0,1.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,5.0,99.292,32.063,42.806,24.423,SOFT,8.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,6.0,98.053,31.076,42.676,24.301,SOFT,9.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,7.0,98.008,30.905,42.7,24.403,SOFT,10.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,8.0,98.103,31.024,42.689,24.39,SOFT,11.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,9.0,98.896,31.464,43.036,24.396,SOFT,12.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,10.0,99.325,31.635,43.162,24.528,SOFT,13.0,1.0,12,False,True,1,2024,Bahrain Grand Prix
14,ALO,11.0,98.554,31.043,42.972,24.539,SOFT,14.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,12.0,98.543,30.932,43.035,24.576,SOFT,15.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,13.0,98.587,31.446,42.808,24.333,SOFT,16.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,14.0,98.612,31.516,42.741,24.355,SOFT,17.0,1.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,17.0,96.97,30.546,42.572,23.852,HARD,2.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,18.0,97.361,31.136,42.381,23.844,HARD,3.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,19.0,97.072,30.967,42.236,23.869,HARD,4.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,20.0,97.357,31.08,42.304,23.973,HARD,5.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,21.0,97.342,30.978,42.385,23.979,HARD,6.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,22.0,97.122,30.882,42.371,23.869,HARD,7.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,23.0,97.265,30.946,42.451,23.868,HARD,8.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,24.0,97.046,30.836,42.303,23.907,HARD,9.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,25.0,97.179,30.925,42.232,24.022,HARD,10.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,26.0,97.638,31.295,42.393,23.95,HARD,11.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,27.0,96.945,31.0,42.032,23.913,HARD,12.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,28.0,97.256,31.091,42.208,23.957,HARD,13.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,29.0,97.104,30.948,42.237,23.919,HARD,14.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,30.0,96.982,30.976,42.05,23.956,HARD,15.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,31.0,96.957,30.866,42.192,23.899,HARD,16.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,32.0,97.056,31.023,42.0,24.033,HARD,17.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,33.0,97.202,31.106,42.136,23.96,HARD,18.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,34.0,97.601,31.211,42.33,24.06,HARD,19.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,35.0,97.273,31.078,42.219,23.976,HARD,20.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,36.0,98.343,31.245,42.631,24.467,HARD,21.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,37.0,96.799,30.5,42.284,24.015,HARD,22.0,2.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,38.0,97.297,30.952,42.212,24.133,HARD,23.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,39.0,97.946,31.253,42.438,24.255,HARD,24.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,40.0,98.061,31.525,42.36,24.176,HARD,25.0,2.0,1,False,True,1,2024,Bahrain Grand Prix
14,ALO,43.0,95.107,30.517,41.055,23.535,HARD,2.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
14,ALO,44.0,94.981,30.334,41.382,23.265,HARD,3.0,3.0,1,True,True,1,2024,Bahrain Grand Prix
